timestamp,ch1 (µV),event
14.4000,-20.95,0
14.4050,-20.95,0
14.4100,-5.60,0
14.4150,7.22,0
14.4200,-0.47,0
14.4250,-23.77,0
14.4300,-23.77,0
14.4350,-23.77,0
14.4400,32.39,0
14.4450,32.39,0
14.4500,-3.41,0
14.4550,-3.41,0
14.4600,-0.31,0
14.4650,-0.31,0
14.4700,25.48,0
14.4750,26.59,0
14.4800,26.59,0
14.4850,26.59,0
14.4900,26.59,0
14.4950,26.59,0
14.5000,-24.69,0
14.5050,-24.69,0
14.5100,-0.50,0
14.5150,36.13,0
14.5200,-24.51,0
14.5250,-24.51,0
14.5300,-6.15,0
14.5350,-6.15,0
14.5400,-1.02,0
14.5450,-1.02,0
14.5500,-24.37,0
14.5550,-24.37,0
14.5600,31.54,0
14.5650,31.54,0
14.5700,31.54,0
14.5750,-24.51,0
14.5800,-5.89,0
14.5850,31.34,0
14.5900,29.45,0
14.5950,29.45,0
14.6000,29.45,0
14.6050,-17.02,0
14.6100,-24.51,0
14.6150,31.47,0
14.6200,31.47,0
14.6250,31.47,0
14.6300,31.47,0
14.6350,-23.88,0
14.6400,-23.88,0
14.6450,-6.41,0
14.6500,-6.41,0
14.6550,-4.59,0
14.6600,-4.59,0
14.6650,31.93,0
14.6700,31.93,0
14.6750,32.68,0
14.6800,-22.76,0
14.6850,-22.76,0
14.6900,-21.85,0
14.6950,-18.85,0
14.7000,38.39,0
14.7050,38.39,0
14.7100,11.50,0
14.7150,11.50,0
14.7200,26.57,0
14.7250,12.14,0
14.7300,12.14,0
14.7350,12.14,0
14.7400,12.14,0
14.7450,25.43,0
14.7500,-17.87,0
14.7550,11.55,0
14.7600,11.55,0
14.7650,-22.86,0
14.7700,-22.86,0
14.7750,-22.86,0
14.7800,-22.86,0
14.7850,-14.20,0
14.7900,-14.20,0
14.7950,11.17,0
14.8000,11.17,0
14.8050,-19.52,0
14.8100,-19.52,0
14.8150,34.66,0
14.8200,34.66,0
14.8250,-12.91,0
14.8300,-12.91,0
14.8350,15.74,0
14.8400,15.74,0
14.8450,15.74,0
14.8500,30.89,0
14.8550,34.82,0
14.8600,-1.90,0
14.8650,-16.71,0
14.8700,-16.71,0
14.8750,-16.71,0
14.8800,33.28,0
14.8850,17.37,0
14.8900,-20.29,0
14.8950,-20.29,0
14.9000,-20.29,0
14.9050,-20.29,0
14.9100,-11.15,0
14.9150,-11.15,0
14.9200,10.84,0
14.9250,10.84,0
14.9300,-24.02,0
14.9350,-24.02,0
14.9400,-11.15,0
14.9450,33.06,0
14.9500,-14.30,0
14.9550,-14.30,0
14.9600,10.54,0
14.9650,15.59,0
14.9700,15.59,0
14.9750,15.59,0
14.9800,15.59,0
14.9850,15.59,0
14.9900,-21.66,0
14.9950,-21.66,0
15.0000,19.43,0
15.0050,19.43,0
15.0100,19.43,0
15.0150,19.43,0
15.0200,19.43,0
15.0250,-14.84,0
15.0300,-14.84,0
15.0350,-14.84,0
15.0400,11.20,0
15.0450,11.20,0
15.0500,11.20,0
15.0550,11.20,0
15.0600,11.20,0
15.0650,31.81,0
15.0700,31.81,0
15.0750,31.81,0
15.0800,8.24,0
15.0850,20.08,0
15.0900,20.08,0
15.0950,20.08,0
15.1000,-22.89,0
15.1050,-22.89,0
15.1100,11.77,0
15.1150,-16.40,0
15.1200,-23.58,0
15.1250,18.95,0
15.1300,18.95,0
15.1350,-20.89,0
15.1400,-20.89,0
15.1450,-13.88,0
15.1500,-13.88,0
15.1550,8.97,0
15.1600,8.97,0
15.1650,8.97,0
15.1700,8.97,0
15.1750,-23.26,0
15.1800,-23.26,0
15.1850,34.29,0
15.1900,-16.38,0
15.1950,30.86,0
15.2000,8.38,0
15.2050,21.80,0
15.2100,21.80,0
15.2150,21.80,0
15.2200,-25.11,0
15.2250,-20.89,0
15.2300,33.57,0
15.2350,33.57,0
15.2400,-11.76,0
15.2450,-11.76,0
15.2500,8.38,0
15.2550,19.55,0
15.2600,-23.50,0
15.2650,33.11,0
15.2700,33.11,0
15.2750,-13.31,0
15.2800,1.55,0
15.2850,6.89,0
15.2900,6.89,0
15.2950,33.57,0
15.3000,-24.73,0
15.3050,-24.73,0
15.3100,-24.73,0
15.3150,-21.55,0
15.3200,33.29,0
15.3250,23.79,0
15.3300,23.79,0
15.3350,19.55,0
15.3400,23.79,0
15.3450,30.18,0
15.3500,30.18,0
15.3550,-10.70,0
15.3600,-10.70,0
15.3650,25.93,0
15.3700,25.93,0
15.3750,-25.12,0
15.3800,-25.12,0
15.3850,-25.12,0
15.3900,-25.12,0
15.3950,-11.26,0
15.4000,-11.26,0
15.4050,6.03,0
15.4100,6.03,0
15.4150,19.93,0
15.4200,19.93,0
15.4250,35.42,0
15.4300,35.42,0
15.4350,35.42,0
15.4400,-26.85,0
15.4450,35.42,0
15.4500,35.42,0
15.4550,-26.85,0
15.4600,22.89,0
15.4650,-24.24,0
15.4700,-24.24,0
15.4750,29.56,0
15.4800,23.50,0
15.4850,4.08,0
15.4900,4.08,0
15.4950,25.16,0
