timestamp,ch1 (µV),event
7.2950,8.52,0
7.3000,8.45,0
7.3050,8.45,0
7.3100,8.45,0
7.3150,8.45,0
7.3200,17.91,0
7.3250,17.91,0
7.3300,17.91,0
7.3350,17.91,0
7.3400,-3.79,0
7.3450,5.36,0
7.3500,12.15,0
7.3550,12.15,0
7.3600,2.80,0
7.3650,2.80,0
7.3700,2.80,0
7.3750,2.80,0
7.3800,-9.13,0
7.3850,-9.13,0
7.3900,6.72,0
7.3950,17.91,0
7.4000,0.03,0
7.4050,0.03,0
7.4100,15.06,0
7.4150,15.06,0
7.4200,15.06,0
7.4250,11.08,0
7.4300,11.08,0
7.4350,1.09,0
7.4400,3.07,0
7.4450,13.40,0
7.4500,13.40,0
7.4550,-4.56,0
7.4600,-4.56,0
7.4650,14.06,0
7.4700,14.06,0
7.4750,5.07,0
7.4800,14.24,0
7.4850,-0.22,0
7.4900,-0.22,0
7.4950,-0.22,0
7.5000,-4.91,0
7.5050,-4.91,0
7.5100,12.13,0
7.5150,12.13,0
7.5200,3.94,0
7.5250,3.94,0
7.5300,16.18,0
7.5350,16.18,0
7.5400,16.18,0
7.5450,16.18,0
7.5500,13.00,0
7.5550,1.35,0
7.5600,1.35,0
7.5650,12.50,0
7.5700,18.27,0
7.5750,-6.09,0
7.5800,-6.09,0
7.5850,-6.09,0
7.5900,-6.09,0
7.5950,-6.09,0
7.6000,-6.09,0
7.6050,4.22,0
7.6100,4.22,0
7.6150,15.41,0
7.6200,15.41,0
7.6250,10.51,0
7.6300,-5.76,0
7.6350,10.51,0
7.6400,10.51,0
7.6450,-3.10,0
7.6500,-3.10,0
7.6550,14.62,0
7.6600,14.62,0
7.6650,14.62,0
7.6700,10.37,0
7.6750,5.66,0
7.6800,5.66,0
7.6850,5.66,0
7.6900,0.95,0
7.6950,0.95,0
7.7000,16.04,0
7.7050,16.04,0
7.7100,-6.61,0
7.7150,-6.61,0
7.7200,6.23,0
7.7250,-4.29,0
7.7300,-2.83,0
7.7350,-2.83,0
7.7400,-5.61,0
7.7450,-5.61,0
7.7500,-5.61,0
7.7550,-5.61,0
7.7600,9.43,0
7.7650,9.43,0
7.7700,-3.05,0
7.7750,16.54,0
7.7800,16.54,0
7.7850,13.18,0
7.7900,-5.09,0
7.7950,-5.09,0
7.8000,4.67,0
7.8050,0.83,0
7.8100,4.67,0
7.8150,-4.24,0
7.8200,17.23,0
7.8250,17.23,0
7.8300,-4.13,0
7.8350,-7.40,0
7.8400,7.62,0
7.8450,7.62,0
7.8500,15.02,0
7.8550,7.62,0
7.8600,7.62,0
7.8650,7.62,0
7.8700,-2.45,0
7.8750,-2.45,0
7.8800,7.66,0
7.8850,7.66,0
7.8900,-7.70,0
7.8950,-7.70,0
7.9000,20.17,0
7.9050,20.17,0
7.9100,20.17,0
7.9150,20.17,0
7.9200,20.17,0
7.9250,20.17,0
7.9300,-5.41,0
7.9350,-5.41,0
7.9400,18.50,0
7.9450,18.50,0
7.9500,-5.98,0
7.9550,8.19,0
7.9600,8.19,0
7.9650,-5.16,0
7.9700,-5.16,0
7.9750,3.51,0
7.9800,7.59,0
7.9850,-2.99,0
7.9900,-2.99,0
7.9950,6.23,0
8.0000,13.52,0
8.0050,5.32,0
8.0100,-5.59,0
8.0150,-5.59,0
8.0200,19.15,0
8.0250,19.15,0
8.0300,19.15,0
8.0350,19.15,0
8.0400,-6.58,0
8.0450,0.27,0
8.0500,6.52,0
8.0550,6.52,0
8.0600,-5.84,0
8.0650,-5.84,0
8.0700,0.35,0
8.0750,-0.76,0
8.0800,-0.76,0
8.0850,-0.76,0
8.0900,9.32,0
8.0950,9.32,0
8.1000,-6.96,0
8.1050,-7.84,0
