timestamp,emg,event
2115.831818,509.000000,0
2115.836364,510.000000,0
2115.840909,510.000000,0
2115.845455,510.000000,0
2115.850000,452.000000,0
2115.854545,452.000000,0
2115.859091,452.000000,0
2115.863636,452.000000,0
2115.868182,504.000000,0
2115.872727,504.000000,0
2115.877273,504.000000,0
2115.881818,504.000000,0
2115.886364,509.000000,0
2115.890909,509.000000,0
2115.895455,509.000000,0
2115.900000,509.000000,0
2115.904545,509.000000,0
2115.909091,509.000000,0
2115.913636,509.000000,0
2115.918182,509.000000,0
2115.922727,512.000000,0
2115.927273,512.000000,0
2115.931818,512.000000,0
2115.936364,512.000000,0
2115.940909,512.000000,0
2115.945455,513.000000,0
2115.950000,513.000000,0
2115.954545,513.000000,0
2115.959091,513.000000,0
2115.963636,509.000000,0
2115.968182,509.000000,0
2115.972727,509.000000,0
2115.977273,509.000000,0
2115.981818,509.000000,0
2115.986364,509.000000,0
2115.990909,509.000000,0
2115.995455,509.000000,0
2116.000000,509.000000,0
2116.004545,509.000000,0
2116.009091,509.000000,0
2116.013636,509.000000,0
2116.018182,510.000000,0
2116.022727,510.000000,0
2116.027273,510.000000,0
2116.031818,510.000000,0
2116.036364,509.000000,0
2116.040909,509.000000,0
2116.045455,509.000000,0
2116.050000,509.000000,0
2116.054545,513.000000,0
2116.059091,513.000000,0
2116.063636,513.000000,0
2116.068182,513.000000,0
2116.072727,510.000000,0
2116.077273,510.000000,0
2116.081818,510.000000,0
2116.086364,510.000000,0
2116.090909,510.000000,0
2116.095455,509.000000,0
2116.100000,509.000000,0
2116.104545,509.000000,0
2116.109091,509.000000,0
2116.113636,509.000000,0
2116.118182,509.000000,0
2116.122727,509.000000,0
2116.127273,509.000000,0
2116.131818,509.000000,0
2116.136364,509.000000,0
2116.140909,509.000000,0
2116.145455,509.000000,0
2116.150000,509.000000,0
2116.154545,509.000000,0
2116.159091,509.000000,0
2116.163636,513.000000,0
2116.168182,513.000000,0
2116.172727,513.000000,0
2116.177273,513.000000,0
2116.181818,513.000000,0
2116.186364,513.000000,0
2116.190909,513.000000,0
2116.195455,513.000000,0
2116.200000,513.000000,0
2116.204545,512.000000,0
2116.209091,512.000000,0
2116.213636,512.000000,0
2116.218182,512.000000,0
2116.222727,509.000000,0
2116.227273,509.000000,0
2116.231818,509.000000,0
2116.236364,509.000000,0
2116.240909,510.000000,0
2116.245455,510.000000,0
2116.250000,510.000000,0
2116.254545,510.000000,0
2116.259091,510.000000,0
2116.263636,508.000000,0
2116.268182,508.000000,0
2116.272727,508.000000,0
2116.277273,509.000000,0
2116.281818,509.000000,0
2116.286364,509.000000,0
2116.290909,509.000000,0
2116.295455,509.000000,0
2116.300000,509.000000,0
2116.304545,509.000000,0
2116.309091,509.000000,0
2116.313636,509.000000,0
2116.318182,509.000000,0
2116.322727,509.000000,0
2116.327273,509.000000,0
2116.331818,512.000000,0
2116.336364,512.000000,0
2116.340909,512.000000,0
2116.345455,512.000000,0
2116.350000,509.000000,0
2116.354545,509.000000,0
2116.359091,509.000000,0
2116.363636,509.000000,0
2116.368182,509.000000,0
2116.372727,509.000000,0
2116.377273,509.000000,0
2116.381818,509.000000,0
2116.386364,509.000000,0
2116.390909,510.000000,0
2116.395455,510.000000,0
2116.400000,510.000000,0
2116.404545,510.000000,0
2116.409091,509.000000,0
2116.413636,509.000000,0
2116.418182,509.000000,0
2116.422727,509.000000,0
2116.427273,509.000000,0
2116.431818,509.000000,0
2116.436364,509.000000,0
2116.440909,509.000000,0
2116.445455,510.000000,0
2116.450000,510.000000,0
2116.454545,510.000000,0
2116.459091,510.000000,0
2116.463636,512.000000,0
2116.468182,512.000000,0
2116.472727,512.000000,0
2116.477273,512.000000,0
2116.481818,509.000000,0
2116.486364,509.000000,0
2116.490909,509.000000,0
2116.495455,509.000000,0
2116.500000,509.000000,0
2116.504545,509.000000,0
2116.509091,509.000000,0
2116.513636,509.000000,0
2116.518182,509.000000,0
2116.522727,509.000000,0
2116.527273,509.000000,0
2116.531818,509.000000,0
2116.536364,509.000000,0
2116.540909,509.000000,0
2116.545455,509.000000,0
2116.550000,509.000000,0
2116.554545,509.000000,0
2116.559091,512.000000,0
2116.563636,512.000000,0
2116.568182,512.000000,0
2116.572727,512.000000,0
2116.577273,512.000000,0
2116.581818,512.000000,0
2116.586364,512.000000,0
2116.590909,512.000000,0
2116.595455,513.000000,0
2116.600000,513.000000,0
2116.604545,513.000000,0
2116.609091,510.000000,0
2116.613636,510.000000,0
2116.618182,510.000000,0
2116.622727,510.000000,0
2116.627273,509.000000,0
2116.631818,509.000000,0
2116.636364,509.000000,0
2116.640909,509.000000,0
2116.645455,512.000000,0
2116.650000,512.000000,0
2116.654545,512.000000,0
2116.659091,512.000000,0
2116.663636,512.000000,0
2116.668182,509.000000,0
2116.672727,509.000000,0
2116.677273,509.000000,0
2116.681818,509.000000,0
2116.686364,510.000000,0
2116.690909,510.000000,0
2116.695455,510.000000,0
2116.700000,510.000000,0
2116.704545,509.000000,0
2116.709091,509.000000,0
2116.713636,509.000000,0
2116.718182,509.000000,0
2116.722727,512.000000,0
2116.727273,512.000000,0
2116.731818,512.000000,0
2116.736364,512.000000,0
2116.740909,506.000000,0
2116.745455,506.000000,0
2116.750000,506.000000,0
2116.754545,506.000000,0
2116.759091,510.000000,0
2116.763636,510.000000,0
2116.768182,510.000000,0
2116.772727,510.000000,0
2116.777273,509.000000,0
2116.781818,509.000000,0
2116.786364,509.000000,0
2116.790909,509.000000,0
2116.795455,509.000000,0
2116.800000,513.000000,0
2116.804545,513.000000,0
2116.809091,513.000000,0
2116.813636,513.000000,0
2116.818182,509.000000,0
2116.822727,509.000000,0
2116.827273,509.000000,0
2116.831818,509.000000,0
2116.836364,508.000000,0
2116.840909,508.000000,0
2116.845455,508.000000,0
2116.850000,508.000000,0
2116.854545,509.000000,0
2116.859091,509.000000,0
2116.863636,509.000000,0
2116.868182,509.000000,0
2116.872727,514.000000,0
2116.877273,514.000000,0
2116.881818,514.000000,0
2116.886364,514.000000,0
2116.890909,509.000000,0
2116.895455,509.000000,0
2116.900000,509.000000,0
2116.904545,509.000000,0
2116.909091,510.000000,0
2116.913636,510.000000,0
2116.918182,510.000000,0
2116.922727,510.000000,0
2116.927273,508.000000,0
2116.931818,508.000000,0
2116.936364,508.000000,0
2116.940909,508.000000,0
2116.945455,513.000000,0
2116.950000,513.000000,0
2116.954545,513.000000,0
2116.959091,513.000000,0
2116.963636,510.000000,0
2116.968182,510.000000,0
2116.972727,510.000000,0
2116.977273,510.000000,0
2116.981818,510.000000,0
2116.986364,510.000000,0
2116.990909,510.000000,0
2116.995455,510.000000,0
2117.000000,510.000000,0
2117.004545,514.000000,0
2117.009091,514.000000,0
2117.013636,514.000000,0
2117.018182,514.000000,0
2117.022727,513.000000,0
2117.027273,513.000000,0
2117.031818,513.000000,0
2117.036364,513.000000,0
2117.040909,508.000000,0
2117.045455,508.000000,0
2117.050000,508.000000,0
2117.054545,512.000000,0
2117.059091,512.000000,0
2117.063636,512.000000,0
2117.068182,512.000000,0
2117.072727,512.000000,0
2117.077273,512.000000,0
2117.081818,512.000000,0
2117.086364,512.000000,0
2117.090909,509.000000,0
2117.095455,509.000000,0
2117.100000,509.000000,0
2117.104545,509.000000,0
2117.109091,509.000000,0
2117.113636,509.000000,0
2117.118182,509.000000,0
2117.122727,509.000000,0
2117.127273,512.000000,0
2117.131818,512.000000,0
2117.136364,512.000000,0
2117.140909,512.000000,0
2117.145455,495.000000,0
2117.150000,495.000000,0
2117.154545,495.000000,0
2117.159091,495.000000,0
2117.163636,509.000000,0
2117.168182,509.000000,0
2117.172727,509.000000,0
2117.177273,509.000000,0
2117.181818,495.000000,0
2117.186364,495.000000,0
2117.190909,495.000000,0
2117.195455,495.000000,0
2117.200000,495.000000,0
2117.204545,509.000000,0
2117.209091,509.000000,0
2117.213636,509.000000,0
2117.218182,509.000000,0
2117.222727,509.000000,0
2117.227273,513.000000,0
2117.231818,513.000000,0
2117.236364,513.000000,0
2117.240909,509.000000,0
2117.245455,509.000000,0
2117.250000,509.000000,0
2117.254545,509.000000,0
2117.259091,506.000000,0
2117.263636,506.000000,0
2117.268182,506.000000,0
2117.272727,506.000000,0
2117.277273,510.000000,0
2117.281818,510.000000,0
2117.286364,510.000000,0
2117.290909,510.000000,0
2117.295455,513.000000,0
2117.300000,513.000000,0
2117.304545,513.000000,0
2117.309091,513.000000,0
2117.313636,514.000000,0
2117.318182,514.000000,0
2117.322727,514.000000,0
2117.327273,514.000000,0
2117.331818,509.000000,0
2117.336364,509.000000,0
2117.340909,509.000000,0
2117.345455,509.000000,0
2117.350000,509.000000,0
2117.354545,513.000000,0
2117.359091,513.000000,0
2117.363636,513.000000,0
2117.368182,513.000000,0
2117.372727,504.000000,0
2117.377273,504.000000,0
2117.381818,504.000000,0
2117.386364,504.000000,0
2117.390909,509.000000,0
2117.395455,509.000000,0
2117.400000,509.000000,0
2117.404545,509.000000,0
2117.409091,509.000000,0
2117.413636,509.000000,0
2117.418182,509.000000,0
2117.422727,509.000000,0
2117.427273,506.000000,0
2117.431818,506.000000,0
2117.436364,506.000000,0
2117.440909,506.000000,0
2117.445455,513.000000,0
2117.450000,513.000000,0
2117.454545,513.000000,0
2117.459091,513.000000,0
2117.463636,512.000000,0
2117.468182,512.000000,0
2117.472727,512.000000,0
2117.477273,512.000000,0
2117.481818,510.000000,0
2117.486364,510.000000,0
2117.490909,510.000000,0
2117.495455,510.000000,0
2117.500000,510.000000,0
2117.504545,510.000000,0
2117.509091,510.000000,0
2117.513636,510.000000,0
2117.518182,510.000000,0
2117.522727,509.000000,0
2117.527273,509.000000,0
2117.531818,509.000000,0
2117.536364,509.000000,0
2117.540909,508.000000,0
2117.545455,508.000000,0
2117.550000,508.000000,0
2117.554545,508.000000,0
2117.559091,508.000000,0
2117.563636,508.000000,0
2117.568182,508.000000,0
2117.572727,508.000000,0
2117.577273,510.000000,0
2117.581818,510.000000,0
2117.586364,510.000000,0
2117.590909,510.000000,0
2117.595455,504.000000,0
2117.600000,504.000000,0
2117.604545,504.000000,0
2117.609091,504.000000,0
2117.613636,516.000000,0
2117.618182,516.000000,0
2117.622727,516.000000,0
2117.627273,516.000000,0
2117.631818,513.000000,0
2117.636364,513.000000,0
2117.640909,513.000000,0
2117.645455,513.000000,0
2117.650000,512.000000,0
2117.654545,512.000000,0
2117.659091,512.000000,0
2117.663636,512.000000,0
2117.668182,509.000000,0
2117.672727,509.000000,0
2117.677273,509.000000,0
2117.681818,509.000000,0
2117.686364,509.000000,0
2117.690909,509.000000,0
2117.695455,509.000000,0
2117.700000,509.000000,0
2117.704545,512.000000,0
2117.709091,512.000000,0
2117.713636,512.000000,0
2117.718182,512.000000,0
2117.722727,505.000000,0
2117.727273,505.000000,0
2117.731818,505.000000,0
2117.736364,505.000000,0
2117.740909,505.000000,0
2117.745455,509.000000,0
2117.750000,509.000000,0
2117.754545,509.000000,0
2117.759091,509.000000,0
2117.763636,477.000000,0
2117.768182,477.000000,0
2117.772727,477.000000,0
2117.777273,477.000000,0
2117.781818,510.000000,0
2117.786364,510.000000,0
2117.790909,510.000000,0
2117.795455,510.000000,0
2117.800000,501.000000,0
2117.804545,501.000000,0
2117.809091,501.000000,0
2117.813636,501.000000,0
2117.818182,509.000000,0
2117.822727,509.000000,0
2117.827273,509.000000,0
2117.831818,509.000000,0
2117.836364,508.000000,0
2117.840909,508.000000,0
2117.845455,508.000000,0
2117.850000,508.000000,0
2117.854545,509.000000,0
2117.859091,509.000000,0
2117.863636,509.000000,0
2117.868182,509.000000,0
2117.872727,509.000000,0
2117.877273,509.000000,0
2117.881818,509.000000,0
2117.886364,509.000000,0
2117.890909,513.000000,0
2117.895455,513.000000,0
2117.900000,513.000000,0
2117.904545,513.000000,0
2117.909091,513.000000,0
2117.913636,510.000000,0
2117.918182,510.000000,0
2117.922727,510.000000,0
2117.927273,510.000000,0
2117.931818,509.000000,0
2117.936364,509.000000,0
2117.940909,509.000000,0
2117.945455,509.000000,0
2117.950000,508.000000,0
2117.954545,508.000000,0
2117.959091,508.000000,0
2117.963636,508.000000,0
2117.968182,510.000000,0
2117.972727,510.000000,0
2117.977273,510.000000,0
2117.981818,510.000000,0
2117.986364,510.000000,0
2117.990909,510.000000,0
2117.995455,510.000000,0
2118.000000,510.000000,0
2118.004545,510.000000,0
2118.009091,510.000000,0
2118.013636,510.000000,0
2118.018182,510.000000,0
2118.022727,510.000000,0
2118.027273,510.000000,0
2118.031818,510.000000,0
2118.036364,510.000000,0
2118.040909,509.000000,0
2118.045455,509.000000,0
2118.050000,509.000000,0
2118.054545,509.000000,0
2118.059091,510.000000,0
2118.063636,510.000000,0
2118.068182,510.000000,0
2118.072727,510.000000,0
2118.077273,510.000000,0
2118.081818,510.000000,0
2118.086364,510.000000,0
2118.090909,510.000000,0
2118.095455,510.000000,0
2118.100000,509.000000,0
2118.104545,509.000000,0
2118.109091,509.000000,0
2118.113636,509.000000,0
2118.118182,509.000000,0
2118.122727,509.000000,0
2118.127273,509.000000,0
2118.131818,509.000000,0
2118.136364,509.000000,0
2118.140909,509.000000,0
2118.145455,509.000000,0
2118.150000,509.000000,0
2118.154545,508.000000,0
2118.159091,508.000000,0
2118.163636,508.000000,0
2118.168182,508.000000,0
2118.172727,420.000000,0
2118.177273,420.000000,0
2118.181818,420.000000,0
2118.186364,420.000000,0
2118.190909,500.000000,0
2118.195455,500.000000,0
2118.200000,500.000000,0
2118.204545,500.000000,0
2118.209091,500.000000,0
2118.213636,506.000000,0
2118.218182,506.000000,0
2118.222727,506.000000,0
2118.227273,504.000000,0
2118.231818,504.000000,0
2118.236364,504.000000,0
2118.240909,504.000000,0
2118.245455,504.000000,0
2118.250000,509.000000,0
2118.254545,509.000000,0
2118.259091,509.000000,0
2118.263636,509.000000,0
2118.268182,509.000000,0
2118.272727,509.000000,0
2118.277273,509.000000,0
2118.281818,509.000000,0
2118.286364,509.000000,0
2118.290909,509.000000,0
2118.295455,509.000000,0
2118.300000,509.000000,0
2118.304545,512.000000,0
2118.309091,512.000000,0
2118.313636,512.000000,0
2118.318182,512.000000,0
2118.322727,513.000000,0
2118.327273,513.000000,0
2118.331818,513.000000,0
2118.336364,513.000000,0
2118.340909,510.000000,0
2118.345455,510.000000,0
2118.350000,510.000000,0
2118.354545,510.000000,0
2118.359091,509.000000,0
2118.363636,509.000000,0
2118.368182,509.000000,0
2118.372727,509.000000,0
2118.377273,509.000000,0
2118.381818,509.000000,0
2118.386364,509.000000,0
2118.390909,509.000000,0
2118.395455,509.000000,0
2118.400000,509.000000,0
2118.404545,509.000000,0
2118.409091,509.000000,0
2118.413636,509.000000,0
2118.418182,509.000000,0
2118.422727,509.000000,0
2118.427273,509.000000,0
2118.431818,509.000000,0
2118.436364,512.000000,0
2118.440909,512.000000,0
2118.445455,512.000000,0
2118.450000,512.000000,0
2118.454545,510.000000,0
2118.459091,510.000000,0
2118.463636,510.000000,0
2118.468182,510.000000,0
2118.472727,510.000000,0
2118.477273,509.000000,0
2118.481818,509.000000,0
2118.486364,509.000000,0
2118.490909,509.000000,0
2118.495455,509.000000,0
2118.500000,509.000000,0
2118.504545,509.000000,0
2118.509091,509.000000,0
2118.513636,509.000000,0
2118.518182,509.000000,0
2118.522727,510.000000,0
2118.527273,510.000000,0
2118.531818,510.000000,0
2118.536364,510.000000,0
2118.540909,512.000000,0
2118.545455,512.000000,0
2118.550000,512.000000,0
2118.554545,513.000000,0
2118.559091,513.000000,0
2118.563636,513.000000,0
2118.568182,513.000000,0
2118.572727,512.000000,0
2118.577273,512.000000,0
2118.581818,512.000000,0
2118.586364,512.000000,0
2118.590909,512.000000,0
