timestamp,ch1 (µV),event
23.015,15.52,0
23.02,3223.93,0
23.025,-10.02,0
23.03,3.74,0
23.035,3.74,0
23.04,-143.01,0
23.045,-143.01,0
23.05,-143.01,0
23.055,-143.01,0
23.06,140.52,0
23.065,140.52,0
23.07,84.98,0
23.075,84.98,0
23.08,5.13,0
23.085,5.13,0
23.09,37.87,0
23.095,92.69,0
23.1,76.29,0
23.105,76.29,0
23.11,97.42,0
23.115,97.42,0
23.12,-12.99,0
23.125,97.42,0
23.13,107.25,0
23.135,107.25,0
23.14,6.19,0
23.145,78.83,0
23.15,-89.76,0
23.155,-37.7,0
23.16,-37.7,0
23.165,-44.78,0
23.17,98.07,0
23.175,73.09,0
23.18,73.09,0
23.185,73.09,0
23.19,116.59,0
23.195,109.21,0
23.2,116.59,0
23.205,116.59,0
23.21,116.59,0
23.215,116.59,0
23.22,229.67,0
23.225,170.36,0
23.23,170.36,0
23.235,170.36,0
23.24,218.38,0
23.245,218.38,0
23.25,218.38,0
23.255,218.38,0
23.26,218.38,0
23.265,44.48,0
23.27,176.08,0
23.275,176.08,0
23.28,299.65,0
23.285,453.36,0
23.29,453.36,0
23.295,453.36,0
23.3,98.95,0
23.305,563.85,0
23.31,563.85,0
23.315,580.11,0
23.32,580.11,0
23.325,138.4,0
23.33,367.72,0
23.335,786.23,0
23.34,786.23,0
23.345,957.84,0
23.35,957.84,0
23.355,400.74,0
23.36,851.17,0
23.365,403.53,0
23.37,403.53,0
23.375,403.53,0
23.38,593.75,0
23.385,654.14,0
23.39,654.14,0
23.395,654.14,0
23.4,578.19,0
23.405,578.19,0
23.41,866.86,0
23.415,866.86,0
23.42,866.86,0
23.425,866.86,0
23.43,866.86,0
23.435,1092.88,0
23.44,831.63,0
23.445,841.63,0
23.45,841.63,0
23.455,841.63,0
23.46,841.63,0
23.465,819.05,0
23.47,819.05,0
23.475,819.05,0
23.48,819.05,0
23.485,791.76,0
23.49,791.76,0
23.495,689.93,0
23.5,689.93,0
23.505,1005.26,0
23.51,1005.26,0
23.515,1005.26,0
23.52,1005.26,0
23.525,1058.09,0
23.53,1058.09,0
23.535,688.15,0
23.54,1118.73,0
23.545,569.78,0
23.55,569.78,0
23.555,569.78,0
23.56,360.35,0
23.565,706.62,0
23.57,956.45,0
23.575,706.62,0
23.58,706.62,0
23.585,354.09,0
23.59,354.09,0
23.595,354.09,0
23.6,435.79,0
23.605,484.51,0
23.61,484.51,0
23.615,484.51,0
23.62,518.74,0
23.625,873.76,0
23.63,595.03,0
23.635,956.44,0
23.64,365.58,0
23.645,365.58,0
23.65,696.63,0
23.655,696.63,0
23.66,696.63,0
23.665,655.98,0
23.67,655.98,0
23.675,-125.2,0
23.68,-125.2,0
23.685,-125.2,0
23.69,696.63,0
23.695,-4.13,0
23.7,-4.13,0
23.705,30.07,0
23.71,-148.97,0
23.715,30.07,0
23.72,-62.94,0
23.725,-162.32,0
23.73,-162.32,0
23.735,-162.32,0
23.74,-275.24,0
23.745,-275.24,0
23.75,-275.24,0
23.755,10.34,0
23.76,10.34,0
23.765,10.34,0
23.77,-17.28,0
23.775,-17.28,0
23.78,82.92,0
23.785,82.92,0
23.79,82.92,0
23.795,70.19,0
23.8,70.19,0
23.805,8.11,0
23.81,8.11,0
23.815,65.28,0
23.82,65.28,0
23.825,-2.69,0
