timestamp,ch1 (µV),event
12.6200,21.46,0
12.6250,2.79,0
12.6300,2.79,0
12.6350,18.57,0
12.6400,18.57,0
12.6450,-18.00,0
12.6500,-18.00,0
12.6550,-5.99,0
12.6600,-12.97,0
12.6650,4.82,0
12.6700,4.82,0
12.6750,19.21,0
12.6800,19.21,0
12.6850,-15.48,0
12.6900,-15.48,0
12.6950,-5.97,0
12.7000,-5.97,0
12.7050,6.82,0
12.7100,6.82,0
12.7150,24.85,0
12.7200,17.46,0
12.7250,24.25,0
12.7300,24.25,0
12.7350,24.25,0
12.7400,24.25,0
12.7450,7.26,0
12.7500,21.62,0
12.7550,17.35,0
12.7600,-7.27,0
12.7650,-17.33,0
12.7700,-17.33,0
12.7750,24.99,0
12.7800,24.99,0
12.7850,2.79,0
12.7900,2.79,0
12.7950,25.19,0
12.8000,25.19,0
12.8050,-26.61,0
12.8100,-26.61,0
12.8150,6.34,0
12.8200,-6.46,0
12.8250,4.78,0
12.8300,2.64,0
12.8350,2.64,0
12.8400,28.91,0
12.8450,26.33,0
12.8500,4.81,0
12.8550,2.64,0
12.8600,31.54,0
12.8650,27.63,0
12.8700,5.10,0
12.8750,5.10,0
12.8800,5.10,0
12.8850,-29.03,0
12.8900,-29.03,0
12.8950,-11.17,0
12.9000,-11.17,0
12.9050,0.93,0
12.9100,0.93,0
12.9150,25.48,0
12.9200,8.54,0
12.9250,-27.72,0
12.9300,-27.72,0
12.9350,-8.04,0
12.9400,-8.04,0
12.9450,-8.04,0
12.9500,-8.04,0
12.9550,4.03,0
12.9600,4.03,0
12.9650,-19.04,0
12.9700,32.45,0
12.9750,-30.60,0
12.9800,32.45,0
12.9850,-0.00,0
12.9900,-0.00,0
12.9950,28.71,0
13.0000,28.71,0
13.0050,32.45,0
13.0100,-27.99,0
13.0150,34.12,0
13.0200,-11.68,0
13.0250,-11.68,0
13.0300,-11.68,0
13.0350,27.98,0
13.0400,27.98,0
13.0450,27.98,0
13.0500,15.35,0
13.0550,15.35,0
13.0600,15.35,0
13.0650,15.35,0
13.0700,38.01,0
13.0750,38.01,0
13.0800,16.96,0
13.0850,16.96,0
13.0900,-21.34,0
13.0950,35.35,0
13.1000,-21.34,0
13.1050,38.37,0
13.1100,-8.47,0
13.1150,38.37,0
13.1200,38.37,0
13.1250,15.29,0
13.1300,15.29,0
13.1350,10.28,0
13.1400,10.28,0
13.1450,40.97,0
13.1500,40.97,0
13.1550,-18.90,0
13.1600,-18.90,0
13.1650,15.47,0
13.1700,15.47,0
13.1750,51.02,0
13.1800,-19.91,0
13.1850,-19.91,0
13.1900,-19.91,0
13.1950,-21.29,0
13.2000,15.47,0
13.2050,18.60,0
13.2100,18.60,0
13.2150,18.60,0
13.2200,18.60,0
13.2250,18.60,0
13.2300,-19.24,0
13.2350,-19.24,0
13.2400,-19.24,0
13.2450,16.92,0
13.2500,16.92,0
13.2550,14.76,0
13.2600,14.76,0
13.2650,-6.29,0
13.2700,-19.95,0
13.2750,-19.95,0
13.2800,-19.95,0
13.2850,-19.95,0
13.2900,14.47,0
13.2950,14.47,0
13.3000,-20.28,0
13.3050,-20.28,0
13.3100,-17.02,0
13.3150,-17.02,0
13.3200,15.50,0
13.3250,15.50,0
13.3300,14.02,0
13.3350,14.02,0
13.3400,-20.39,0
13.3450,-20.39,0
13.3500,36.97,0
13.3550,36.97,0
13.3600,13.59,0
13.3650,13.59,0
13.3700,10.98,0
13.3750,10.98,0
13.3800,36.50,0
13.3850,36.50,0
13.3900,-19.61,0
13.3950,-19.61,0
13.4000,-19.61,0
13.4050,-19.61,0
13.4100,37.74,0
13.4150,16.15,0
13.4200,-24.74,0
13.4250,-24.74,0
13.4300,-24.74,0
13.4350,-17.63,0
13.4400,-17.63,0
13.4450,12.64,0
13.4500,12.64,0
13.4550,12.64,0
13.4600,12.64,0
13.4650,-23.04,0
13.4700,-23.04,0
13.4750,37.94,0
13.4800,37.94,0
13.4850,32.36,0
13.4900,11.17,0
13.4950,15.41,0
13.5000,15.41,0
13.5050,-24.48,0
13.5100,-24.48,0
13.5150,-2.63,0
13.5200,38.80,0
13.5250,-16.33,0
13.5300,-16.33,0
13.5350,19.62,0
13.5400,19.62,0
13.5450,-25.75,0
